Lon,Lat
-100.08062,47.15382
-100.08598,47.26115
-100.09136,47.36845
-100.09676,47.47572
-100.10218,47.58297
-100.10762,47.69017
-100.11308,47.79735
-100.11855,47.90449
-100.12405,48.0116
-100.12956,48.11867
-100.1351,48.22571
-100.14066,48.33272
-100.14622,48.43969
-100.15182,48.54662
-100.15743,48.65352
-100.16306,48.76038
-100.16872,48.8672
-100.17439,48.97399
-100.18009,49.08074
-100.18581,49.18745
-100.19154,49.29412
-100.1973,49.40076
-100.20307,49.50735
-100.20887,49.61391
-100.21468,49.72042
-100.22053,49.82689
-100.22639,49.93332
-100.23227,50.03971
-100.23817,50.14606
-100.2441,50.25237
-100.25005,50.35863
-100.25601,50.46485
-100.26201,50.57103
-100.26802,50.67715
-100.27406,50.78324
-100.28011,50.88928
-100.28619,50.99528
-100.2923,51.10123
-100.29842,51.20713
-100.30457,51.31299
-100.31074,51.4188
-100.31693,51.52456
-100.32315,51.63028
-100.32939,51.73594
-100.33566,51.84156
-99.16605,25.5021
-99.16885,25.60775
-99.17165,25.71346
-99.17445,25.8192
-99.17727,25.92498
-99.18009,26.03081
-99.18292,26.13668
-99.18576,26.24259
-99.18861,26.34854
-99.19146,26.45453
-99.19432,26.56057
-99.19719,26.66664
-99.20006,26.77275
-99.20294,26.8789
-99.20583,26.98509
-99.20873,27.09132
-99.21164,27.19759
-99.21455,27.3039
-99.21747,27.41025
-99.2204,27.51663
-99.22334,27.62305
-99.22628,27.72951
-99.22923,27.836
-99.23219,27.94253
-99.23515,28.0491
-99.23813,28.1557
-99.24111,28.26234
-99.2441,28.36902
-99.2471,28.47573
-99.25011,28.58247
-99.25312,28.68925
-99.25615,28.79606
-99.25918,28.90291
-99.26221,29.00978
-99.26527,29.1167
-99.26832,29.22364
-99.27139,29.33062
-99.27446,29.43763
-99.27753,29.54467
-99.28062,29.65174
-99.28372,29.75885
-99.28683,29.86598
-99.28994,29.97315
-99.29307,30.08035
-99.2962,30.18757
-99.29934,30.29483
-99.30248,30.40211
-99.30564,30.50942
-99.30881,30.61677
-99.31198,30.72414
-99.31516,30.83154
-99.31836,30.93896
-99.32156,31.04641
-99.32477,31.15389
-99.32799,31.2614
-99.33121,31.36893
-99.33445,31.47649
-99.33769,31.58408
-99.34095,31.69168
-99.34422,31.79932
-99.34748,31.90698
-99.35077,32.01466
-99.35406,32.12237
-99.35735,32.2301
-99.36066,32.33785
-99.36398,32.44563
-99.36731,32.55342
-99.37065,32.66125
-99.37399,32.76909
-99.37735,32.87695
-99.38072,32.98484
-99.38409,33.09274
-99.38748,33.20067
-99.39088,33.30862
-99.39428,33.41658
-99.39769,33.52457
-99.40112,33.63257
-99.40455,33.7406
-99.40799,33.84864
-99.41145,33.9567
-99.41491,34.06477
-99.41838,34.17287
-99.42186,34.28098
-99.42535,34.3891
-99.42886,34.49725
-99.43237,34.60541
-99.4359,34.71358
-99.43943,34.82177
-99.44297,34.92997
-99.44653,35.03819
-99.45009,35.14643
-99.45367,35.25467
-99.45725,35.36293
-99.46085,35.4712
-99.46445,35.57949
-99.46807,35.68779
-99.4717,35.79609
-99.47533,35.90442
-99.47899,36.01274
-99.48264,36.12109
-99.48632,36.22944
-99.49,36.3378
-99.49369,36.44617
-99.49739,36.55455
-99.50111,36.66294
-99.50484,36.77134
-99.50857,36.87975
-99.51232,36.98816
-99.51608,37.09658
-99.51984,37.20501
-99.52363,37.31344
-99.52742,37.42188
-99.53123,37.53033
-99.53504,37.63878
-99.53887,37.74723
-99.54271,37.8557
-99.54655,37.96416
-99.55042,38.07263
-99.55429,38.1811
-99.55818,38.28958
-99.56208,38.39806
-99.56599,38.50654
-99.56991,38.61502
-99.57384,38.72351
-99.57779,38.83199
-99.58174,38.94048
-99.58572,39.04896
-99.5897,39.15745
-99.59369,39.26593
-99.59769,39.37442
-99.60172,39.48291
-99.60574,39.59139
-99.60979,39.69987
-99.61385,39.80835
-99.61791,39.91682
-99.62199,40.0253
-99.62609,40.13376
-99.6302,40.24223
-99.63432,40.35069
-99.63845,40.45914
-99.6426,40.5676
-99.64676,40.67604
-99.65093,40.78448
-99.65511,40.89291
-99.65932,41.00134
-99.66353,41.10976
-99.66775,41.21817
-99.67199,41.32658
-99.67624,41.43497
-99.6805,41.54336
-99.68478,41.65173
-99.68908,41.76011
-99.69339,41.86846
-99.69771,41.97681
-99.70204,42.08515
-99.70639,42.19347
-99.71075,42.30179
-99.71513,42.41009
-99.71952,42.51838
-99.72392,42.62666
-99.72834,42.73492
-99.73278,42.84317
-99.73723,42.95141
-99.74168,43.05963
-99.74616,43.16784
-99.75066,43.27603
-99.75517,43.38421
-99.75968,43.49237
-99.76422,43.60052
-99.76877,43.70864
-99.77334,43.81675
-99.77792,43.92485
-99.78252,44.03292
-99.78712,44.14098
-99.79176,44.24902
-99.79639,44.35703
-99.80105,44.46503
-99.80573,44.57301
-99.81042,44.68097
-99.81512,44.7889
-99.81984,44.89682
-99.82458,45.00471
-99.82932,45.11258
-99.83409,45.22043
-99.83887,45.32826
-99.84368,45.43606
-99.8485,45.54384
-99.85332,45.65159
-99.85818,45.75932
-99.86304,45.86702
-99.86793,45.9747
-99.87283,46.08236
-99.87774,46.18998
-99.88268,46.29758
-99.88762,46.40516
-99.89259,46.5127
-99.89758,46.62022
-99.90257,46.7277
-99.90759,46.83516
-99.91263,46.94259
-99.91768,47.04999
-99.92275,47.15736
-99.92784,47.2647
-99.93295,47.37201
-99.93806,47.47929
-99.94321,47.58653
-99.94837,47.69374
-99.95354,47.80093
-99.95874,47.90807
-99.96396,48.01519
-99.96919,48.12226
-99.97444,48.22931
-99.97971,48.33632
-99.985,48.44329
-99.99031,48.55024
-99.99564,48.65714
-100.00098,48.764
-100.00634,48.87083
-100.01173,48.97763
-100.01713,49.08438
-100.02255,49.1911
-100.02799,49.29778
-100.03345,49.40442
-100.03893,49.51101
-100.04443,49.61757
-100.04996,49.72409
-100.0555,49.83057
-100.06106,49.93701
-100.06664,50.0434
-100.07224,50.14975
-100.07787,50.25607
-100.08351,50.36233
-100.08917,50.46856
-100.09486,50.57474
-100.10056,50.68087
-100.10629,50.78697
-100.11204,50.89301
-100.11781,50.99902
-100.1236,51.10497
-100.12941,51.21088
-100.13524,51.31674
-100.1411,51.42256
-100.14697,51.52832
-100.15287,51.63404
-100.1588,51.73972
-100.16474,51.84534
-99.04901,25.50455
-99.05165,25.61021
-99.05431,25.71591
-99.05696,25.82166
-99.05962,25.92745
-99.06229,26.03328
-99.06497,26.13915
-99.06766,26.24507
-99.07034,26.35102
-99.07304,26.45702
-99.07575,26.56306
-99.07846,26.66913
-99.08118,26.77525
-99.08391,26.88141
-99.08664,26.9876
-99.08939,27.09384
-99.09213,27.20011
-99.09489,27.30642
-99.09765,27.41277
-99.10042,27.51916
-99.1032,27.62558
-99.10598,27.73205
-99.10877,27.83854
-99.11157,27.94508
-99.11438,28.05165
-99.1172,28.15826
-99.12002,28.2649
-99.12285,28.37158
-99.12568,28.47829
-99.12852,28.58504
-99.13138,28.69182
-99.13424,28.79864
-99.13711,28.90549
-99.13998,29.01237
-99.14286,29.11929
-99.14575,29.22624
-99.14865,29.33322
-99.15156,29.44024
-99.15447,29.54728
-99.15739,29.65436
-99.16032,29.76147
-99.16326,29.86861
-99.16621,29.97578
-99.16917,30.08298
-99.17213,30.19021
-99.17509,30.29747
-99.17808,30.40476
-99.18106,30.51208
-99.18406,30.61942
-99.18706,30.7268
-99.19007,30.8342
-99.19309,30.94163
-99.19612,31.04909
-99.19916,31.15657
-99.2022,31.26408
-99.20525,31.37162
-99.20831,31.47918
-99.21138,31.58677
-99.21446,31.69438
-99.21755,31.80202
-99.22064,31.90968
-99.22375,32.01737
-99.22686,32.12508
-99.22999,32.23282
-99.23312,32.34058
-99.23625,32.44836
-99.2394,32.55616
-99.24256,32.66398
-99.24573,32.77183
-99.2489,32.8797
-99.25208,32.98759
-99.25528,33.0955
-99.25848,33.20343
-99.26169,33.31138
-99.26492,33.41935
-99.26814,33.52734
-99.27138,33.63535
-99.27463,33.74338
-99.27789,33.85142
-99.28115,33.95949
-99.28443,34.06757
-99.28771,34.17567
-99.29101,34.28378
-99.29431,34.39191
-99.29763,34.50006
-99.30095,34.60822
-99.30428,34.7164
-99.30762,34.8246
-99.31098,34.9328
-99.31434,35.04103
-99.31771,35.14927
-99.3211,35.25751
-99.32449,35.36578
-99.32789,35.47406
-99.3313,35.58235
-99.33472,35.69065
-99.33816,35.79896
-99.3416,35.90728
-99.34505,36.01562
-99.34851,36.12397
-99.35198,36.23232
-99.35547,36.34069
-99.35896,36.44907
-99.36246,36.55745
-99.36597,36.66584
-99.3695,36.77425
-99.37304,36.88266
-99.37658,36.99108
-99.38013,37.0995
-99.38371,37.20793
-99.38728,37.31637
-99.39087,37.42482
-99.39447,37.53327
-99.39808,37.64172
-99.4017,37.75018
-99.40533,37.85865
-99.40897,37.96712
-99.41263,38.07559
-99.41629,38.18407
-99.41997,38.29255
-99.42365,38.40104
-99.42735,38.50952
-99.43106,38.61801
-99.43478,38.72649
-99.43851,38.83498
-99.44226,38.94348
-99.44601,39.05197
-99.44978,39.16046
-99.45356,39.26895
-99.45735,39.37744
-99.46115,39.48593
-99.46497,39.59441
-99.4688,39.7029
-99.47263,39.81138
-99.47648,39.91986
-99.48034,40.02834
-99.48421,40.13681
-99.4881,40.24529
-99.492,40.35375
-99.49591,40.46221
-99.49983,40.57067
-99.50376,40.67912
-99.50771,40.78756
-99.51167,40.896
-99.51564,41.00443
-99.51963,41.11285
-99.52363,41.22127
-99.52763,41.32968
-99.53165,41.43808
-99.53569,41.54647
-99.53974,41.65485
-99.5438,41.76323
-99.54787,41.87159
-99.55196,41.97994
-99.55607,42.08828
-99.56018,42.19661
-99.56431,42.30493
-99.56844,42.41324
-99.5726,42.52153
-99.57677,42.62982
-99.58095,42.73809
-99.58514,42.84634
-99.58935,42.95458
-99.59357,43.06281
-99.59781,43.17102
-99.60206,43.27922
-99.60632,43.3874
-99.6106,43.49557
-99.61489,43.60372
-99.61919,43.71185
-99.62351,43.81997
-99.62785,43.92806
-99.63219,44.03614
-99.63656,44.1442
-99.64093,44.25224
-99.64532,44.36027
-99.64973,44.46827
-99.65415,44.57625
-99.65858,44.68422
-99.66304,44.79216
-99.6675,44.90008
-99.67198,45.00798
-99.67648,45.11585
-99.68099,45.22371
-99.68552,45.33154
-99.69006,45.43934
-99.69462,45.54713
-99.69919,45.65488
-99.70377,45.76262
-99.70837,45.87033
-99.713,45.97801
-99.71763,46.08567
-99.72228,46.1933
-99.72695,46.3009
-99.73163,46.40848
-99.73633,46.51603
-99.74104,46.62355
-99.74577,46.73104
-99.75052,46.83851
-99.75529,46.94594
-99.76006,47.05335
-99.76486,47.16072
-99.76968,47.26807
-99.77451,47.37538
-99.77936,47.48266
-99.78422,47.58991
-99.7891,47.69713
-99.794,47.80431
-99.79891,47.91147
-99.80385,48.01859
-99.8088,48.12567
-99.81377,48.23272
-99.81875,48.33973
-99.82375,48.44672
-99.82877,48.55366
-99.83382,48.66057
-99.83887,48.76744
-99.84395,48.87428
-99.84904,48.98107
-99.85415,49.08783
-99.85928,49.19455
-99.86443,49.30124
-99.8696,49.40788
-99.87478,49.51448
-99.87999,49.62105
-99.88521,49.72757
-99.89045,49.83405
-99.89571,49.94049
-99.90099,50.04689
-99.9063,50.15326
-99.91161,50.25957
-99.91695,50.36584
-99.92231,50.47207
-99.92769,50.57826
-99.93308,50.6844
-99.9385,50.7905
-99.94394,50.89655
-99.94939,51.00256
-99.95487,51.10851
-99.96037,51.21443
-99.9659,51.3203
-99.97144,51.42612
-99.97699,51.53189
-99.98257,51.63761
-99.98817,51.74329
-99.9938,51.84892
-98.93196,25.50686
-98.93446,25.61253
-98.93695,25.71824
-98.93945,25.82399
-98.94197,25.92978
-98.94449,26.03562
-98.94701,26.14149
-98.94954,26.24741
-98.95208,26.35337
-98.95462,26.45937
-98.95718,26.56541
-98.95973,26.67149
-98.9623,26.77761
-98.96487,26.88377
-98.96745,26.98997
-98.97003,27.09621
-98.97262,27.20249
-98.97522,27.3088
-98.97782,27.41516
-98.98044,27.52155
-98.98306,27.62798
-98.98568,27.73444
-98.98831,27.84095
-98.99095,27.94748
-98.9936,28.05406
-98.99625,28.16067
-98.99891,28.26732
-99.00158,28.374
-99.00426,28.48072
-99.00694,28.58747
-99.00963,28.69426
-99.01232,28.80108
-99.01503,28.90793
-99.01774,29.01482
-99.02045,29.12174
-99.02319,29.22869
-99.02592,29.33568
-99.02866,29.4427
-99.0314,29.54975
-99.03416,29.65683
-99.03692,29.76394
-99.03969,29.87109
-99.04247,29.97826
-99.04526,30.08546
-99.04805,30.1927
-99.05085,30.29996
-99.05366,30.40726
-99.05647,30.51458
-99.0593,30.62193
-99.06213,30.72931
-99.06496,30.83671
-99.06782,30.94415
-99.07067,31.05161
-99.07353,31.1591
-99.0764,31.26661
-99.07928,31.37415
-99.08217,31.48172
-99.08507,31.58931
-99.08797,31.69693
-99.09088,31.80457
-99.0938,31.91224
-99.09673,32.01993
-99.09966,32.12765
-99.1026,32.23539
-99.10555,32.34315
-99.10851,32.45093
-99.11149,32.55874
-99.11446,32.66657
-99.11745,32.77442
-99.12044,32.88229
-99.12344,32.99019
-99.12646,33.0981
-99.12947,33.20604
-99.1325,33.31399
-99.13554,33.42197
-99.13858,33.52996
-99.14164,33.63797
-99.1447,33.74601
-99.14777,33.85405
-99.15085,33.96212
-99.15394,34.07021
-99.15704,34.17831
-99.16014,34.28643
-99.16326,34.39457
-99.16638,34.50272
-99.16952,34.61089
-99.17266,34.71907
-99.17581,34.82727
-99.17898,34.93548
-99.18214,35.04371
-99.18533,35.15195
-99.18851,35.2602
-99.19171,35.36847
-99.19492,35.47675
-99.19814,35.58504
-99.20136,35.69335
-99.2046,35.80167
-99.20785,35.91
-99.2111,36.01834
-99.21436,36.12669
-99.21764,36.23505
-99.22092,36.34342
-99.22422,36.4518
-99.22752,36.56019
-99.23083,36.66859
-99.23415,36.77699
-99.23749,36.88541
-99.24083,36.99383
-99.24419,37.10226
-99.24755,37.2107
-99.25092,37.31914
-99.2543,37.42759
-99.2577,37.53605
-99.2611,37.6445
-99.26452,37.75297
-99.26794,37.86144
-99.27138,37.96991
-99.27482,38.07839
-99.27827,38.18687
-99.28175,38.29536
-99.28522,38.40385
-99.2887,38.51234
-99.29221,38.62083
-99.29572,38.72932
-99.29923,38.83781
-99.30276,38.94631
-99.3063,39.05481
-99.30986,39.1633
-99.31342,39.2718
-99.31699,39.38029
-99.32058,39.48878
-99.32417,39.59727
-99.32778,39.70576
-99.3314,39.81425
-99.33503,39.92274
-99.33867,40.03122
-99.34232,40.13969
-99.34599,40.24817
-99.34966,40.35664
-99.35335,40.4651
-99.35705,40.57356
-99.36076,40.68202
-99.36448,40.79047
-99.36821,40.89891
-99.37196,41.00734
-99.37572,41.11577
-99.37949,41.22419
-99.38326,41.33261
-99.38706,41.44101
-99.39086,41.54941
-99.39468,41.65779
-99.39851,41.76617
-99.40235,41.87454
-99.4062,41.98289
-99.41007,42.09124
-99.41396,42.19958
-99.41785,42.3079
-99.42175,42.41621
-99.42567,42.52451
-99.4296,42.6328
-99.43354,42.74107
-99.43749,42.84933
-99.44146,42.95758
-99.44544,43.06581
-99.44943,43.17403
-99.45344,43.28223
-99.45746,43.39042
-99.46149,43.49859
-99.46554,43.60674
-99.4696,43.71488
-99.47367,43.823
-99.47776,43.9311
-99.48186,44.03918
-99.48598,44.14725
-99.4901,44.25529
-99.49424,44.36332
-99.4984,44.47133
-99.50256,44.57932
-99.50675,44.68729
-99.51095,44.79523
-99.51515,44.90316
-99.51938,45.01106
-99.52362,45.11894
-99.52787,45.2268
-99.53214,45.33463
-99.53642,45.44244
-99.54072,45.55023
-99.54503,45.65799
-99.54935,45.76573
-99.5537,45.87345
-99.55805,45.98114
-99.56242,46.08879
-99.56681,46.19643
-99.57121,46.30404
-99.57562,46.41162
-99.58006,46.51918
-99.5845,46.6267
-99.58896,46.7342
-99.59344,46.84167
-99.59793,46.94911
-99.60244,47.05652
-99.60696,47.1639
-99.6115,47.27125
-99.61606,47.37856
-99.62063,47.48585
-99.62521,47.59311
-99.62981,47.70033
-99.63444,47.80752
-99.63907,47.91467
-99.64372,48.0218
-99.64839,48.12889
-99.65308,48.23594
-99.65778,48.34296
-99.66249,48.44994
-99.66723,48.55689
-99.67198,48.66381
-99.67675,48.77068
-99.68153,48.87752
-99.68633,48.98433
-99.69115,49.09109
-99.69599,49.19781
-99.70084,49.3045
-99.70572,49.41115
-99.71061,49.51776
-99.71552,49.62433
-99.72044,49.73086
-99.72539,49.83735
-99.73035,49.94379
-99.73533,50.05019
-99.74033,50.15656
-99.74534,50.26288
-99.75037,50.36916
-99.75542,50.47539
-99.7605,50.58158
-99.76559,50.68773
-99.77069,50.79383
-99.77583,50.89989
-99.78097,51.0059
-99.78613,51.11186
-99.79132,51.21778
-99.79652,51.32365
-99.80175,51.42948
-99.80699,51.53526
-99.81226,51.64098
-99.81754,51.74667
-99.82284,51.8523
-98.8149,25.50904
-98.81725,25.61471
-98.8196,25.72042
-98.82195,25.82618
-98.8243,25.93197
-98.82667,26.03781
-98.82904,26.14369
-98.83142,26.24961
-98.8338,26.35558
-98.8362,26.46158
-98.83859,26.56763
-98.841,26.67371
-98.8434,26.77984
-98.84582,26.886
-98.84824,26.9922
-98.85067,27.09845
-98.8531,27.20473
-98.85555,27.31104
-98.85799,27.4174
-98.86044,27.5238
-98.8629,27.63023
-98.86537,27.7367
-98.86784,27.84321
-98.87032,27.94975
-98.87281,28.05633
-98.87531,28.16294
-98.8778,28.2696
-98.88031,28.37628
-98.88282,28.483
-98.88534,28.58976
-98.88787,28.69655
-98.8904,28.80337
-98.89294,28.91023
-98.89548,29.01712
-98.89804,29.12405
-98.9006,29.231
-98.90317,29.33799
-98.90575,29.44502
-98.90833,29.55207
-98.91091,29.65915
-98.91351,29.76627
-98.91611,29.87342
-98.91872,29.9806
-98.92134,30.0878
-98.92397,30.19504
-98.92659,30.30231
-98.92923,30.40961
-98.93188,30.51693
-98.93453,30.62429
-98.93719,30.73167
-98.93986,30.83908
-98.94254,30.94652
-98.94521,31.05398
-98.94791,31.16148
-98.9506,31.269
-98.95331,31.37654
-98.95602,31.48411
-98.95874,31.59171
-98.96146,31.69933
-98.9642,31.80698
-98.96694,31.91465
-98.96969,32.02234
-98.97245,32.13006
-98.97521,32.2378
-98.97799,32.34557
-98.98077,32.45336
-98.98356,32.56117
-98.98635,32.669
-98.98916,32.77686
-98.99197,32.88474
-98.99479,32.99263
-98.99762,33.10055
-99.00046,33.20849
-99.0033,33.31645
-99.00616,33.42443
-99.00902,33.53242
-99.01189,33.64044
-99.01476,33.74848
-99.01765,33.85653
-99.02054,33.9646
-99.02345,34.07269
-99.02635,34.1808
-99.02927,34.28892
-99.0322,34.39706
-99.03513,34.50522
-99.03808,34.61339
-99.04103,34.72158
-99.04399,34.82978
-99.04696,34.938
-99.04994,35.04623
-99.05293,35.15447
-99.05592,35.26273
-99.05893,35.37101
-99.06194,35.47929
-99.06496,35.58759
-99.06799,35.6959
-99.07104,35.80422
-99.07408,35.91255
-99.07714,36.02089
-99.08021,36.12925
-99.08328,36.23761
-99.08637,36.34599
-99.08946,36.45437
-99.09257,36.56277
-99.09568,36.67117
-99.0988,36.77958
-99.10194,36.888
-99.10507,36.99643
-99.10822,37.10486
-99.11138,37.2133
-99.11456,37.32175
-99.11773,37.4302
-99.12092,37.53866
-99.12411,37.64712
-99.12733,37.75559
-99.13054,37.86406
-99.13377,37.97254
-99.13701,38.08102
-99.14025,38.18951
-99.14351,38.298
-99.14677,38.40649
-99.15005,38.51498
-99.15334,38.62348
-99.15663,38.73198
-99.15994,38.84048
-99.16325,38.94897
-99.16658,39.05748
-99.16992,39.16597
-99.17327,39.27448
-99.17663,39.38297
-99.17999,39.49147
-99.18337,39.59996
-99.18676,39.70846
-99.19016,39.81695
-99.19357,39.92544
-99.19699,40.03392
-99.20042,40.14241
-99.20387,40.25089
-99.20731,40.35936
-99.21078,40.46783
-99.21426,40.57629
-99.21774,40.68475
-99.22124,40.79321
-99.22475,40.90165
-99.22826,41.01009
-99.2318,41.11852
-99.23534,41.22695
-99.23888,41.33537
-99.24245,41.44378
-99.24603,41.55217
-99.24961,41.66056
-99.25321,41.76895
-99.25682,41.87732
-99.26044,41.98568
-99.26407,42.09403
-99.26772,42.20237
-99.27137,42.3107
-99.27504,42.41901
-99.27872,42.52732
-99.28241,42.63561
-99.28612,42.74389
-99.28983,42.85215
-99.29356,42.9604
-99.29729,43.06864
-99.30105,43.17686
-99.30482,43.28506
-99.30859,43.39325
-99.31238,43.50143
-99.31618,43.60958
-99.31999,43.71773
-99.32382,43.82585
-99.32766,43.93396
-99.33151,44.04205
-99.33538,44.15012
-99.33926,44.25817
-99.34315,44.3662
-99.34705,44.47421
-99.35097,44.5822
-99.3549,44.69017
-99.35883,44.79812
-99.36279,44.90605
-99.36676,45.01396
-99.37074,45.12185
-99.37474,45.22971
-99.37875,45.33755
-99.38277,45.44536
-99.38681,45.55315
-99.39086,45.66092
-99.39492,45.76867
-99.399,45.87638
-99.40309,45.98407
-99.4072,46.09174
-99.41132,46.19938
-99.41545,46.307
-99.4196,46.41458
-99.42377,46.52214
-99.42794,46.62967
-99.43213,46.73717
-99.43634,46.84464
-99.44056,46.95209
-99.44479,47.0595
-99.44904,47.16689
-99.45331,47.27424
-99.45759,47.38156
-99.46188,47.48885
-99.46619,47.59611
-99.47051,47.70334
-99.47485,47.81053
-99.47921,47.91769
-99.48358,48.02482
-99.48796,48.13191
-99.49236,48.23897
-99.49678,48.346
-99.50121,48.45298
-99.50566,48.55994
-99.51012,48.66685
-99.5146,48.77374
-99.5191,48.88058
-99.52361,48.98738
-99.52814,49.09415
-99.53268,49.20089
-99.53725,49.30758
-99.54182,49.41423
-99.54642,49.52084
-99.55103,49.62741
-99.55566,49.73395
-99.5603,49.84044
-99.56496,49.94689
-99.56964,50.0533
-99.57433,50.15967
-99.57905,50.266
-99.58378,50.37228
-99.58852,50.47852
-99.59328,50.58471
-99.59807,50.69086
-99.60287,50.79697
-99.60769,50.90303
-99.61252,51.00904
-99.61737,51.11501
-99.62225,51.22094
-99.62714,51.32681
-99.63204,51.43264
-99.63697,51.53843
-99.64191,51.64416
-99.64687,51.74984
-99.65186,51.85548
-98.69785,25.51108
-98.70004,25.61675
-98.70222,25.72247
-98.70443,25.82823
-98.70663,25.93403
-98.70885,26.03987
-98.71107,26.14576
-98.71329,26.25168
-98.71552,26.35765
-98.71776,26.46366
-98.72,26.5697
-98.72225,26.67579
-98.7245,26.78192
-98.72676,26.88809
-98.72903,26.99429
-98.7313,27.10054
-98.73357,27.20682
-98.73586,27.31315
-98.73815,27.41951
-98.74045,27.52591
-98.74274,27.63234
-98.74506,27.73882
-98.74737,27.84533
-98.74969,27.95187
-98.75201,28.05845
-98.75435,28.16507
-98.75668,28.27173
-98.75903,28.37842
-98.76138,28.48514
-98.76374,28.5919
-98.7661,28.6987
-98.76847,28.80552
-98.77085,28.91239
-98.77323,29.01928
-98.77562,29.12621
-98.77802,29.23317
-98.78042,29.34016
-98.78282,29.44719
-98.78524,29.55425
-98.78766,29.66133
-98.79009,29.76846
-98.79253,29.87561
-98.79497,29.98279
-98.79742,30.09
-98.79987,30.19724
-98.80233,30.30451
-98.8048,30.41181
-98.80727,30.51914
-98.80975,30.6265
-98.81225,30.73389
-98.81474,30.8413
-98.81725,30.94874
-98.81975,31.05621
-98.82227,31.16371
-98.82479,31.27123
-98.82732,31.37878
-98.82986,31.48635
-98.83241,31.59395
-98.83495,31.70158
-98.83751,31.80923
-98.84008,31.9169
-98.84265,32.0246
-98.84523,32.13232
-98.84782,32.24007
-98.85041,32.34784
-98.85301,32.45563
-98.85562,32.56345
-98.85824,32.67128
-98.86086,32.77914
-98.86349,32.88702
-98.86613,32.99493
-98.86878,33.10285
-98.87143,33.21079
-98.87409,33.31875
-98.87676,33.42673
-98.87944,33.53474
-98.88213,33.64276
-98.88482,33.7508
-98.88751,33.85885
-98.89022,33.96693
-98.89294,34.07502
-98.89566,34.18313
-98.89839,34.29126
-98.90113,34.3994
-98.90388,34.50756
-98.90663,34.61574
-98.90939,34.72393
-98.91216,34.83213
-98.91494,34.94036
-98.91772,35.04859
-98.92052,35.15684
-98.92332,35.2651
-98.92613,35.37338
-98.92896,35.48167
-98.93179,35.58997
-98.93462,35.69828
-98.93746,35.80661
-98.94032,35.91494
-98.94318,36.02329
-98.94604,36.13165
-98.94892,36.24002
-98.95181,36.3484
-98.9547,36.45678
-98.9576,36.56518
-98.96052,36.67359
-98.96344,36.782
-98.96637,36.89043
-98.96931,36.99886
-98.97225,37.10729
-98.97521,37.21574
-98.97817,37.32419
-98.98115,37.43264
-98.98413,37.54111
-98.98712,37.64957
-98.99013,37.75805
-98.99313,37.86653
-98.99615,37.97501
-98.99918,38.0835
-99.00222,38.19199
-99.00526,38.30048
-99.00832,38.40897
-99.01138,38.51747
-99.01446,38.62597
-99.01754,38.73447
-99.02064,38.84297
-99.02374,38.95148
-99.02685,39.05998
-99.02998,39.16848
-99.0331,39.27699
-99.03625,39.38549
-99.0394,39.49399
-99.04256,39.60249
-99.04573,39.71099
-99.04891,39.81948
-99.0521,39.92797
-99.0553,40.03646
-99.05851,40.14495
-99.06173,40.25343
-99.06496,40.36191
-99.0682,40.47038
-99.07145,40.57885
-99.07471,40.68731
-99.07798,40.79577
-99.08127,40.90422
-99.08456,41.01266
-99.08786,41.1211
-99.09117,41.22953
-99.0945,41.33795
-99.09783,41.44636
-99.10117,41.55477
-99.10453,41.66316
-99.10789,41.77155
-99.11127,41.87992
-99.11466,41.98829
-99.11806,42.09664
-99.12147,42.20499
-99.12489,42.31332
-99.12832,42.42164
-99.13176,42.52995
-99.13522,42.63824
-99.13868,42.74652
-99.14216,42.85479
-99.14565,42.96304
-99.14914,43.07129
-99.15265,43.17951
-99.15617,43.28772
-99.15971,43.39592
-99.16325,43.50409
-99.16681,43.61226
-99.17038,43.7204
-99.17396,43.82853
-99.17755,43.93664
-99.18115,44.04473
-99.18477,44.15281
-99.18839,44.26086
-99.19203,44.36889
-99.19569,44.47691
-99.19935,44.58491
-99.20303,44.69288
-99.20672,44.80083
-99.21042,44.90877
-99.21413,45.01668
-99.21786,45.12457
-99.2216,45.23243
-99.22534,45.34028
-99.22911,45.4481
-99.23289,45.55589
-99.23667,45.66367
-99.24048,45.77141
-99.24429,45.87914
-99.24812,45.98683
-99.25196,46.0945
-99.25581,46.20214
-99.25968,46.30976
-99.26357,46.41735
-99.26746,46.52491
-99.27137,46.63245
-99.27529,46.73996
-99.27922,46.84743
-99.28317,46.95488
-99.28713,47.0623
-99.29111,47.16969
-99.2951,47.27704
-99.2991,47.38437
-99.30312,47.49166
-99.30715,47.59893
-99.3112,47.70616
-99.31525,47.81335
-99.31933,47.92052
-99.32342,48.02765
-99.32752,48.13475
-99.33164,48.24181
-99.33577,48.34884
-99.33992,48.45583
-99.34408,48.56279
-99.34826,48.66971
-99.35245,48.7766
-99.35665,48.88345
-99.36088,48.99026
-99.36511,49.09703
-99.36936,49.20376
-99.37363,49.31046
-99.37791,49.41712
-99.38221,49.52374
-99.38653,49.63031
-99.39085,49.73685
-99.3952,49.84335
-99.39956,49.9498
-99.40394,50.05621
-99.40833,50.16259
-99.41273,50.26891
-99.41716,50.3752
-99.4216,50.48144
-99.42606,50.58764
-99.43053,50.6938
-99.43503,50.79991
-99.43953,50.90597
-99.44405,51.01199
-99.44859,51.11797
-99.45316,51.22389
-99.45773,51.32977
-99.46232,51.43561
-99.46693,51.54139
-99.47155,51.64713
-99.4762,51.75282
